"region","name","initial","min","max","discrete","include"
"north_west","eps",0.552886252479525,0,1,FALSE,TRUE
"north_west","m_CHR",4.22653107214649e-06,0,1,FALSE,TRUE
"north_west","m_CHW",1.04230711260637e-05,0,1,FALSE,TRUE
"north_west","mu_D",0.460588542637494,0,1,FALSE,TRUE
"north_west","mu_D_2",0.87195697956449,0,1,FALSE,TRUE
"north_west","mu_gamma_H",1.22784224008563,0,2,FALSE,TRUE
"north_west","mu_gamma_H_2",0.839736513082337,0,2,FALSE,TRUE
"north_west","mu_gamma_H_3",0.531299970281628,0,2,FALSE,TRUE
"north_west","p_G_D",0.0252373848292727,0,1,FALSE,TRUE
"north_west","p_G_D_CHR",0.29507799238081,0,1,FALSE,TRUE
"north_west","p_H",0.589661122621482,0,1,FALSE,TRUE
"north_west","p_H_2",0.790143867141678,0,1,FALSE,TRUE
"north_west","p_H_3",0.932016698796661,0,1,FALSE,TRUE
"north_west","p_H_D",0.446997106913609,0,1,FALSE,TRUE
"north_west","p_ICU",0.0769215146218136,0,1,FALSE,TRUE
"north_west","p_ICU_2",0.110559673055607,0,1,FALSE,TRUE
"north_west","p_ICU_D",0.263665430281469,0,1,FALSE,TRUE
"north_west","p_NC",0.00557951393169088,0,1,FALSE,TRUE
"north_west","p_NC_weekend",0.00332557676388325,0,1,FALSE,TRUE
"north_west","p_W_D",0.652611377904173,0,1,FALSE,TRUE
"north_west","rho_pillar2_tests",0.00538966948281228,0,1,FALSE,TRUE
"north_west","start_date",34,1,75,TRUE,TRUE
"north_west","strain_seed_date",457,433,517,TRUE,TRUE
"north_west","strain_transmission_2",1.82717685404992,0,3,FALSE,TRUE
"south_east","alpha_D",0.658586726359798,0,1,FALSE,TRUE
"south_east","alpha_H",0.00334636036237778,0,1,FALSE,TRUE
"south_east","beta1",0.088066784128764,0,1,FALSE,TRUE
"south_east","beta10",0.0581437861790139,0,1,FALSE,TRUE
"south_east","beta11",0.0406125672437753,0,1,FALSE,TRUE
"south_east","beta12",0.0337331201715078,0,1,FALSE,TRUE
"south_east","beta13",0.0509027147566402,0,1,FALSE,TRUE
"south_east","beta14",0.0601175886946919,0,1,FALSE,TRUE
"south_east","beta15",0.0538045143150151,0,1,FALSE,TRUE
"south_east","beta16",0.0359761711495818,0,1,FALSE,TRUE
"south_east","beta17",0.041195301960945,0,1,FALSE,TRUE
"south_east","beta18",0.0532259180475255,0,1,FALSE,TRUE
"south_east","beta19",0.0450702351664866,0,1,FALSE,TRUE
"south_east","beta2",0.0725240312606137,0,1,FALSE,TRUE
"south_east","beta20",0.0449520010630206,0,1,FALSE,TRUE
"south_east","beta21",0.0618853697418118,0,1,FALSE,TRUE
"south_east","beta22",0.0597859909315136,0,1,FALSE,TRUE
"south_east","beta23",0.102947827167112,0,1,FALSE,TRUE
"south_east","beta24",0.042214809715465,0,1,FALSE,TRUE
"south_east","beta3",0.0245032354611238,0,1,FALSE,TRUE
"south_east","beta4",0.0212625427613798,0,1,FALSE,TRUE
"south_east","beta5",0.0368793484900631,0,1,FALSE,TRUE
"south_east","beta6",0.0304000331210117,0,1,FALSE,TRUE
"south_east","beta7",0.0296336047585763,0,1,FALSE,TRUE
"south_east","beta8",0.0603911375904791,0,1,FALSE,TRUE
"south_east","beta9",0.0441853171330289,0,1,FALSE,TRUE
"south_east","eps",0.466552447542938,0,1,FALSE,TRUE
"south_east","m_CHR",5.48307496099709e-06,0,1,FALSE,TRUE
"south_east","m_CHW",3.1058566922543e-06,0,1,FALSE,TRUE
"south_east","mu_D",0.280582888251076,0,1,FALSE,TRUE
"south_east","mu_D_2",0.217094681851507,0,1,FALSE,TRUE
"south_east","mu_gamma_H",0.9345676053888,0,2,FALSE,TRUE
"south_east","mu_gamma_H_2",0.779066912152917,0,2,FALSE,TRUE
"south_east","mu_gamma_H_3",0.498885193659685,0,2,FALSE,TRUE
