"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose"
2020-12-11,"North West","Pfizer",40,44,179,0
2020-12-11,"North West","Pfizer",45,49,228,0
2020-12-11,"North West","Pfizer",50,54,239,0
2020-12-11,"North West","Pfizer",55,59,207,0
2020-12-11,"North West","Pfizer",60,64,151,0
2020-12-11,"North West","Pfizer",65,69,51,0
2020-12-11,"North West","Pfizer",70,74,15,0
2020-12-11,"North West","Pfizer",75,79,13,0
2020-12-11,"North West","Pfizer",80,120,364,0
2020-12-11,"North West",NA,NA,NA,0,0
2020-12-11,"Northern Ireland",NA,NA,NA,0,0
2020-12-11,"Scotland","Pfizer",16,19,37,0
2020-12-11,"Scotland","Pfizer",20,24,283,0
2020-12-11,"Scotland","Pfizer",25,29,527,0
2020-12-11,"Scotland","Pfizer",30,34,544,0
2020-12-11,"Scotland","Pfizer",35,39,492,0
2020-12-11,"Scotland","Pfizer",40,44,578,0
2020-12-11,"Scotland","Pfizer",45,49,633,0
2020-12-11,"Scotland","Pfizer",50,54,788,0
2020-12-11,"Scotland","Pfizer",55,59,794,0
2020-12-11,"Scotland","Pfizer",60,64,458,0
2020-12-11,"Scotland","Pfizer",65,69,109,0
2020-12-11,"Scotland","Pfizer",70,74,27,0
2020-12-11,"Scotland","Pfizer",75,79,0,0
2020-12-11,"Scotland","Pfizer",80,120,0,0
2020-12-11,"South East","Pfizer",15,19,10,0
2020-12-11,"South East","Pfizer",20,24,79,0
2020-12-11,"South East","Pfizer",25,29,117,0
2020-12-11,"South East","Pfizer",30,34,154,0
2020-12-11,"South East","Pfizer",35,39,170,0
2020-12-11,"South East","Pfizer",40,44,162,0
2020-12-11,"South East","Pfizer",45,49,236,0
2020-12-11,"South East","Pfizer",50,54,256,0
2020-12-11,"South East","Pfizer",55,59,230,0
2020-12-11,"South East","Pfizer",60,64,153,0
2020-12-11,"South East","Pfizer",65,69,62,0
2020-12-11,"South East","Pfizer",70,74,21,0
2020-12-11,"South East","Pfizer",75,79,13,0
2020-12-11,"South East","Pfizer",80,120,275,0
2020-12-11,"South East",NA,NA,NA,0,0
2020-12-11,"South West","Pfizer",5,9,0,0
2020-12-11,"South West","Pfizer",15,19,14,0
2020-12-11,"South West","Pfizer",20,24,51,0
2020-12-11,"South West","Pfizer",25,29,111,0
2020-12-11,"South West","Pfizer",30,34,110,0
2020-12-11,"South West","Pfizer",35,39,127,0
2020-12-11,"South West","Pfizer",40,44,124,0
2020-12-11,"South West","Pfizer",45,49,177,0
2020-12-11,"South West","Pfizer",50,54,175,0
2020-12-11,"South West","Pfizer",55,59,161,0
2020-12-11,"South West","Pfizer",60,64,104,0
2020-12-11,"South West","Pfizer",65,69,33,0
2020-12-11,"South West","Pfizer",70,74,26,0
2020-12-11,"South West","Pfizer",75,79,13,0
2020-12-11,"South West","Pfizer",80,120,123,0
2020-12-11,"South West",NA,NA,NA,0,0
2020-12-11,"Unknown_England","Pfizer",20,24,0,0
2020-12-11,"Unknown_England","Pfizer",25,29,0,0
2020-12-11,"Unknown_England","Pfizer",30,34,0,0
2020-12-11,"Unknown_England","Pfizer",35,39,0,0
2020-12-11,"Unknown_England","Pfizer",40,44,0,0
2020-12-11,"Unknown_England","Pfizer",45,49,0,0
2020-12-11,"Unknown_England","Pfizer",55,59,0,0
2020-12-11,"Unknown_England","Pfizer",60,64,0,0
2020-12-11,"Unknown_England",NA,NA,NA,0,0
2020-12-11,"Wales","Janssen",30,34,0,0
2020-12-11,"Wales","Janssen",35,39,0,0
2020-12-11,"Wales","Janssen",45,49,0,0
2020-12-11,"Wales","Janssen",50,54,0,0
2020-12-11,"Wales","Janssen",55,59,0,0
2020-12-11,"Wales","Janssen",60,64,0,0
2020-12-11,"Wales","Janssen",65,69,0,0
2020-12-11,"Wales","Janssen",70,74,0,0
2020-12-11,"Wales","Pfizer",15,19,0,0
2020-12-11,"Wales","Pfizer",20,24,64,0
2020-12-11,"Wales","Pfizer",25,29,112,0
2020-12-11,"Wales","Pfizer",30,34,133,0
2020-12-11,"Wales","Pfizer",35,39,163,0
2020-12-11,"Wales","Pfizer",40,44,186,0
2020-12-11,"Wales","Pfizer",45,49,194,0
2020-12-11,"Wales","Pfizer",50,54,191,0
2020-12-11,"Wales","Pfizer",55,59,182,0
2020-12-11,"Wales","Pfizer",60,64,133,0
2020-12-11,"Wales","Pfizer",65,69,39,0
2020-12-11,"Wales","Pfizer",70,74,10,0
2020-12-11,"Wales","Pfizer",75,79,0,0
2020-12-11,"Wales","Pfizer",80,120,0,0
2020-12-11,"Wales","Novavax",70,74,0,0
2020-12-12,"East of England","Pfizer",15,19,0,0
2020-12-12,"East of England","Pfizer",20,24,14,0
2020-12-12,"East of England","Pfizer",25,29,11,0
2020-12-12,"East of England","Pfizer",30,34,26,0
2020-12-12,"East of England","Pfizer",35,39,31,0
2020-12-12,"East of England","Pfizer",40,44,24,0
2020-12-12,"East of England","Pfizer",45,49,32,0
2020-12-12,"East of England","Pfizer",50,54,38,0
2020-12-12,"East of England","Pfizer",55,59,35,0
2020-12-12,"East of England","Pfizer",60,64,34,0
2020-12-12,"East of England","Pfizer",65,69,17,0
2020-12-12,"East of England","Pfizer",70,74,0,0
2020-12-12,"East of England","Pfizer",75,79,0,0
2020-12-12,"East of England","Pfizer",80,120,1236,0
2020-12-12,"East of England",NA,NA,NA,0,0
2020-12-12,"London","Pfizer",15,19,0,0
2020-12-12,"London","Pfizer",20,24,0,0
2020-12-12,"London","Pfizer",25,29,50,0
2020-12-12,"London","Pfizer",30,34,39,0
2020-12-12,"London","Pfizer",35,39,18,0
2020-12-12,"London","Pfizer",40,44,36,0
2020-12-12,"London","Pfizer",45,49,45,0
2020-12-12,"London","Pfizer",50,54,37,0
2020-12-12,"London","Pfizer",55,59,32,0
2020-12-12,"London","Pfizer",60,64,33,0
2020-12-12,"London","Pfizer",65,69,11,0
2020-12-12,"London","Pfizer",70,74,13,0
2020-12-12,"London","Pfizer",75,79,27,0
2020-12-12,"London","Pfizer",80,120,532,0
2020-12-12,"London",NA,NA,NA,0,0
2020-12-12,"Midlands","Pfizer",15,19,18,0
2020-12-12,"Midlands","Pfizer",20,24,74,0
2020-12-12,"Midlands","Pfizer",25,29,178,0
2020-12-12,"Midlands","Pfizer",30,34,218,0
2020-12-12,"Midlands","Pfizer",35,39,194,0
2020-12-12,"Midlands","Pfizer",40,44,251,0
2020-12-12,"Midlands","Pfizer",45,49,306,0
2020-12-12,"Midlands","Pfizer",50,54,299,0
2020-12-12,"Midlands","Pfizer",55,59,319,0
2020-12-12,"Midlands","Pfizer",60,64,213,0
2020-12-12,"Midlands","Pfizer",65,69,50,0
2020-12-12,"Midlands","Pfizer",70,74,24,0
2020-12-12,"Midlands","Pfizer",75,79,0,0
2020-12-12,"Midlands","Pfizer",80,120,344,0
2020-12-12,"Midlands",NA,NA,NA,0,0
2020-12-12,"North East and Yorkshire","Pfizer",15,19,0,0
2020-12-12,"North East and Yorkshire","Pfizer",20,24,19,0
2020-12-12,"North East and Yorkshire","Pfizer",25,29,30,0
2020-12-12,"North East and Yorkshire","Pfizer",30,34,26,0
2020-12-12,"North East and Yorkshire","Pfizer",35,39,42,0
2020-12-12,"North East and Yorkshire","Pfizer",40,44,41,0
2020-12-12,"North East and Yorkshire","Pfizer",45,49,45,0
2020-12-12,"North East and Yorkshire","Pfizer",50,54,66,0
2020-12-12,"North East and Yorkshire","Pfizer",55,59,46,0
2020-12-12,"North East and Yorkshire","Pfizer",60,64,44,0
2020-12-12,"North East and Yorkshire","Pfizer",65,69,15,0
2020-12-12,"North East and Yorkshire","Pfizer",70,74,0,0
2020-12-12,"North East and Yorkshire","Pfizer",75,79,0,0
2020-12-12,"North East and Yorkshire","Pfizer",80,120,126,0
2020-12-12,"North East and Yorkshire",NA,NA,NA,0,0
2020-12-12,"North West","Pfizer",15,19,0,0
2020-12-12,"North West","Pfizer",20,24,54,0
2020-12-12,"North West","Pfizer",25,29,88,0
2020-12-12,"North West","Pfizer",30,34,90,0
2020-12-12,"North West","Pfizer",35,39,101,0
2020-12-12,"North West","Pfizer",40,44,123,0
2020-12-12,"North West","Pfizer",45,49,165,0
2020-12-12,"North West","Pfizer",50,54,125,0
2020-12-12,"North West","Pfizer",55,59,145,0
2020-12-12,"North West","Pfizer",60,64,92,0
2020-12-12,"North West","Pfizer",65,69,35,0
2020-12-12,"North West","Pfizer",70,74,20,0
2020-12-12,"North West","Pfizer",75,79,0,0
2020-12-12,"North West","Pfizer",80,120,157,0
2020-12-12,"North West",NA,NA,NA,0,0
2020-12-12,"Northern Ireland",NA,NA,NA,179,0
2020-12-12,"Scotland","Pfizer",16,19,23,0
2020-12-12,"Scotland","Pfizer",20,24,134,0
2020-12-12,"Scotland","Pfizer",25,29,221,0
2020-12-12,"Scotland","Pfizer",30,34,239,0
2020-12-12,"Scotland","Pfizer",35,39,223,0
2020-12-12,"Scotland","Pfizer",40,44,241,0
2020-12-12,"Scotland","Pfizer",45,49,243,0
2020-12-12,"Scotland","Pfizer",50,54,304,0
2020-12-12,"Scotland","Pfizer",55,59,279,0
2020-12-12,"Scotland","Pfizer",60,64,168,0
2020-12-12,"Scotland","Pfizer",65,69,41,0
2020-12-12,"Scotland","Pfizer",70,74,11,0
2020-12-12,"Scotland","Pfizer",80,120,0,0
2020-12-12,"South East","Pfizer",15,19,0,0
2020-12-12,"South East","Pfizer",20,24,66,0
2020-12-12,"South East","Pfizer",25,29,123,0
2020-12-12,"South East","Pfizer",30,34,103,0
2020-12-12,"South East","Pfizer",35,39,120,0
2020-12-12,"South East","Pfizer",40,44,125,0
2020-12-12,"South East","Pfizer",45,49,177,0
2020-12-12,"South East","Pfizer",50,54,168,0
2020-12-12,"South East","Pfizer",55,59,153,0
2020-12-12,"South East","Pfizer",60,64,124,0
2020-12-12,"South East","Pfizer",65,69,52,0
2020-12-12,"South East","Pfizer",70,74,25,0
2020-12-12,"South East","Pfizer",75,79,11,0
2020-12-12,"South East","Pfizer",80,120,130,0
2020-12-12,"South East",NA,NA,NA,0,0
2020-12-12,"South West","Pfizer",15,19,17,0
2020-12-12,"South West","Pfizer",20,24,101,0
2020-12-12,"South West","Pfizer",25,29,198,0
2020-12-12,"South West","Pfizer",30,34,268,0
2020-12-12,"South West","Pfizer",35,39,257,0
2020-12-12,"South West","Pfizer",40,44,304,0
2020-12-12,"South West","Pfizer",45,49,346,0
2020-12-12,"South West","Pfizer",50,54,370,0
2020-12-12,"South West","Pfizer",55,59,356,0
2020-12-12,"South West","Pfizer",60,64,218,0
2020-12-12,"South West","Pfizer",65,69,68,0
2020-12-12,"South West","Pfizer",70,74,24,0
2020-12-12,"South West","Pfizer",75,79,0,0
2020-12-12,"South West","Pfizer",80,120,79,0
2020-12-12,"South West",NA,NA,NA,0,0
2020-12-12,"Unknown_England","Pfizer",15,19,0,0
2020-12-12,"Unknown_England","Pfizer",20,24,0,0
2020-12-12,"Unknown_England","Pfizer",25,29,0,0
2020-12-12,"Unknown_England","Pfizer",30,34,0,0
2020-12-12,"Unknown_England","Pfizer",35,39,0,0
2020-12-12,"Unknown_England","Pfizer",40,44,0,0
2020-12-12,"Unknown_England","Pfizer",45,49,0,0
2020-12-12,"Unknown_England","Pfizer",50,54,0,0
2020-12-12,"Unknown_England","Pfizer",55,59,0,0
2020-12-12,"Unknown_England","Pfizer",60,64,0,0
2020-12-12,"Unknown_England","Pfizer",80,120,0,0
2020-12-12,"Unknown_England",NA,NA,NA,0,0
2020-12-12,"Wales","Pfizer",15,19,0,0
2020-12-12,"Wales","Pfizer",20,24,24,0
2020-12-12,"Wales","Pfizer",25,29,65,0
2020-12-12,"Wales","Pfizer",30,34,59,0
2020-12-12,"Wales","Pfizer",35,39,76,0
2020-12-12,"Wales","Pfizer",40,44,94,0
2020-12-12,"Wales","Pfizer",45,49,114,0
2020-12-12,"Wales","Pfizer",50,54,128,0
2020-12-12,"Wales","Pfizer",55,59,139,0
2020-12-12,"Wales","Pfizer",60,64,98,0
2020-12-12,"Wales","Pfizer",65,69,37,0
2020-12-12,"Wales","Pfizer",70,74,12,0
2020-12-12,"Wales","Pfizer",75,79,0,0
2020-12-12,"Wales","Pfizer",80,120,0,0
2020-12-13,"East of England","Pfizer",15,19,0,0
2020-12-13,"East of England","Pfizer",20,24,23,0
2020-12-13,"East of England","Pfizer",25,29,25,0
2020-12-13,"East of England","Pfizer",30,34,29,0
2020-12-13,"East of England","Pfizer",35,39,47,0
2020-12-13,"East of England","Pfizer",40,44,40,0
2020-12-13,"East of England","Pfizer",45,49,52,0
2020-12-13,"East of England","Pfizer",50,54,66,0
2020-12-13,"East of England","Pfizer",55,59,56,0
2020-12-13,"East of England","Pfizer",60,64,47,0
2020-12-13,"East of England","Pfizer",65,69,18,0
2020-12-13,"East of England","Pfizer",70,74,10,0
2020-12-13,"East of England","Pfizer",75,79,0,0
2020-12-13,"East of England","Pfizer",80,120,1287,0
2020-12-13,"East of England",NA,NA,NA,0,0
2020-12-13,"London","Pfizer",20,24,0,0
2020-12-13,"London","Pfizer",25,29,0,0
2020-12-13,"London","Pfizer",30,34,0,0
2020-12-13,"London","Pfizer",35,39,0,0
2020-12-13,"London","Pfizer",40,44,0,0
2020-12-13,"London","Pfizer",50,54,0,0
2020-12-13,"London","Pfizer",55,59,0,0
2020-12-13,"London","Pfizer",60,64,0,0
2020-12-13,"London","Pfizer",80,120,0,0
2020-12-13,"London",NA,NA,NA,0,0
2020-12-13,"Midlands","Pfizer",15,19,11,0
2020-12-13,"Midlands","Pfizer",20,24,97,0
2020-12-13,"Midlands","Pfizer",25,29,179,0
2020-12-13,"Midlands","Pfizer",30,34,199,0
2020-12-13,"Midlands","Pfizer",35,39,191,0
2020-12-13,"Midlands","Pfizer",40,44,260,0
2020-12-13,"Midlands","Pfizer",45,49,290,0
2020-12-13,"Midlands","Pfizer",50,54,377,0
2020-12-13,"Midlands","Pfizer",55,59,298,0
2020-12-13,"Midlands","Pfizer",60,64,218,0
2020-12-13,"Midlands","Pfizer",65,69,69,0
2020-12-13,"Midlands","Pfizer",70,74,16,0
2020-12-13,"Midlands","Pfizer",75,79,10,0
2020-12-13,"Midlands","Pfizer",80,120,78,0
2020-12-13,"Midlands",NA,NA,NA,0,0
2020-12-13,"North East and Yorkshire","Pfizer",15,19,0,0
2020-12-13,"North East and Yorkshire","Pfizer",20,24,14,0
2020-12-13,"North East and Yorkshire","Pfizer",25,29,42,0
2020-12-13,"North East and Yorkshire","Pfizer",30,34,52,0
2020-12-13,"North East and Yorkshire","Pfizer",35,39,19,0
2020-12-13,"North East and Yorkshire","Pfizer",40,44,34,0
2020-12-13,"North East and Yorkshire","Pfizer",45,49,38,0
2020-12-13,"North East and Yorkshire","Pfizer",50,54,38,0
2020-12-13,"North East and Yorkshire","Pfizer",55,59,41,0
2020-12-13,"North East and Yorkshire","Pfizer",60,64,35,0
2020-12-13,"North East and Yorkshire","Pfizer",65,69,0,0
2020-12-13,"North East and Yorkshire","Pfizer",70,74,0,0
2020-12-13,"North East and Yorkshire","Pfizer",80,120,0,0
2020-12-13,"North East and Yorkshire",NA,NA,NA,0,0
2020-12-13,"North West","Pfizer",15,19,0,0
2020-12-13,"North West","Pfizer",20,24,15,0
2020-12-13,"North West","Pfizer",25,29,38,0
2020-12-13,"North West","Pfizer",30,34,35,0
2020-12-13,"North West","Pfizer",35,39,44,0
2020-12-13,"North West","Pfizer",40,44,57,0
2020-12-13,"North West","Pfizer",45,49,72,0
2020-12-13,"North West","Pfizer",50,54,78,0
2020-12-13,"North West","Pfizer",55,59,67,0
2020-12-13,"North West","Pfizer",60,64,47,0
2020-12-13,"North West","Pfizer",65,69,12,0
2020-12-13,"North West","Pfizer",70,74,0,0
2020-12-13,"North West","Pfizer",75,79,0,0
2020-12-13,"North West","Pfizer",80,120,0,0
2020-12-13,"North West",NA,NA,NA,0,0
2020-12-13,"Northern Ireland",NA,NA,NA,645,0
2020-12-13,"Scotland","Pfizer",16,19,0,0
2020-12-13,"Scotland","Pfizer",20,24,69,0
2020-12-13,"Scotland","Pfizer",25,29,108,0
2020-12-13,"Scotland","Pfizer",30,34,111,0
2020-12-13,"Scotland","Pfizer",35,39,133,0
2020-12-13,"Scotland","Pfizer",40,44,120,0
2020-12-13,"Scotland","Pfizer",45,49,127,0
2020-12-13,"Scotland","Pfizer",50,54,170,0
2020-12-13,"Scotland","Pfizer",55,59,161,0
2020-12-13,"Scotland","Pfizer",60,64,77,0
2020-12-13,"Scotland","Pfizer",65,69,22,0
2020-12-13,"Scotland","Pfizer",70,74,0,0
2020-12-13,"Scotland","Pfizer",75,79,0,0
2020-12-13,"Scotland","Pfizer",80,120,0,0
2020-12-13,"South East","Pfizer",15,19,0,0
2020-12-13,"South East","Pfizer",20,24,35,0
2020-12-13,"South East","Pfizer",25,29,57,0
2020-12-13,"South East","Pfizer",30,34,66,0
2020-12-13,"South East","Pfizer",35,39,59,0
2020-12-13,"South East","Pfizer",40,44,67,0
2020-12-13,"South East","Pfizer",45,49,91,0
2020-12-13,"South East","Pfizer",50,54,103,0
2020-12-13,"South East","Pfizer",55,59,82,0
2020-12-13,"South East","Pfizer",60,64,64,0
2020-12-13,"South East","Pfizer",65,69,24,0
2020-12-13,"South East","Pfizer",70,74,0,0
2020-12-13,"South East","Pfizer",75,79,0,0
2020-12-13,"South East","Pfizer",80,120,46,0
2020-12-13,"South East",NA,NA,NA,0,0
2020-12-13,"South West","Pfizer",15,19,0,0
2020-12-13,"South West","Pfizer",20,24,36,0
2020-12-13,"South West","Pfizer",25,29,45,0
2020-12-13,"South West","Pfizer",30,34,61,0
2020-12-13,"South West","Pfizer",35,39,51,0
2020-12-13,"South West","Pfizer",40,44,53,0
2020-12-13,"South West","Pfizer",45,49,89,0
2020-12-13,"South West","Pfizer",50,54,76,0
2020-12-13,"South West","Pfizer",55,59,73,0
2020-12-13,"South West","Pfizer",60,64,52,0
2020-12-13,"South West","Pfizer",65,69,13,0
2020-12-13,"South West","Pfizer",70,74,11,0
2020-12-13,"South West","Pfizer",75,79,0,0
2020-12-13,"South West","Pfizer",80,120,36,0
2020-12-13,"South West",NA,NA,NA,0,0
2020-12-13,"Unknown_England","Pfizer",25,29,0,0
2020-12-13,"Unknown_England","Pfizer",30,34,0,0
2020-12-13,"Unknown_England","Pfizer",35,39,0,0
2020-12-13,"Unknown_England","Pfizer",45,49,0,0
2020-12-13,"Unknown_England","Pfizer",50,54,0,0
2020-12-13,"Unknown_England","Pfizer",55,59,0,0
2020-12-13,"Unknown_England","Pfizer",80,120,0,0
2020-12-13,"Unknown_England",NA,NA,NA,0,0
2020-12-13,"Wales","Pfizer",15,19,0,0
2020-12-13,"Wales","Pfizer",20,24,23,0
2020-12-13,"Wales","Pfizer",25,29,54,0
2020-12-13,"Wales","Pfizer",30,34,72,0
2020-12-13,"Wales","Pfizer",35,39,77,0
2020-12-13,"Wales","Pfizer",40,44,90,0
2020-12-13,"Wales","Pfizer",45,49,84,0
2020-12-13,"Wales","Pfizer",50,54,114,0
2020-12-13,"Wales","Pfizer",55,59,97,0
2020-12-13,"Wales","Pfizer",60,64,80,0
2020-12-13,"Wales","Pfizer",65,69,31,0
2020-12-13,"Wales","Pfizer",70,74,0,0
2020-12-13,"Wales","Pfizer",75,79,0,0
2020-12-14,"East of England","Pfizer",15,19,0,0
2020-12-14,"East of England","Pfizer",20,24,19,0
2020-12-14,"East of England","Pfizer",25,29,21,0
2020-12-14,"East of England","Pfizer",30,34,39,0
2020-12-14,"East of England","Pfizer",35,39,43,0
2020-12-14,"East of England","Pfizer",40,44,58,0
2020-12-14,"East of England","Pfizer",45,49,52,0
2020-12-14,"East of England","Pfizer",50,54,73,0
2020-12-14,"East of England","Pfizer",55,59,65,0
2020-12-14,"East of England","Pfizer",60,64,45,0
2020-12-14,"East of England","Pfizer",65,69,19,0
2020-12-14,"East of England","Pfizer",70,74,0,0
2020-12-14,"East of England","Pfizer",75,79,13,0
2020-12-14,"East of England","Pfizer",80,120,1572,0
2020-12-14,"East of England",NA,NA,NA,0,0
2020-12-14,"London","Pfizer",15,19,0,0
2020-12-14,"London","Pfizer",20,24,25,0
2020-12-14,"London","Pfizer",25,29,84,0
2020-12-14,"London","Pfizer",30,34,72,0
2020-12-14,"London","Pfizer",35,39,68,0
2020-12-14,"London","Pfizer",40,44,74,0
2020-12-14,"London","Pfizer",45,49,85,0
2020-12-14,"London","Pfizer",50,54,78,0
2020-12-14,"London","Pfizer",55,59,79,0
2020-12-14,"London","Pfizer",60,64,68,0
2020-12-14,"London","Pfizer",65,69,29,0
2020-12-14,"London","Pfizer",70,74,20,0
2020-12-14,"London","Pfizer",75,79,48,0
2020-12-14,"London","Pfizer",80,120,685,0
2020-12-14,"London",NA,NA,NA,0,0
2020-12-14,"Midlands","Pfizer",15,19,24,0
2020-12-14,"Midlands","Pfizer",20,24,118,0
2020-12-14,"Midlands","Pfizer",25,29,185,0
2020-12-14,"Midlands","Pfizer",30,34,230,0
2020-12-14,"Midlands","Pfizer",35,39,253,0
2020-12-14,"Midlands","Pfizer",40,44,234,0
2020-12-14,"Midlands","Pfizer",45,49,289,0
2020-12-14,"Midlands","Pfizer",50,54,304,0
2020-12-14,"Midlands","Pfizer",55,59,357,0
2020-12-14,"Midlands","Pfizer",60,64,228,0
2020-12-14,"Midlands","Pfizer",65,69,65,0
2020-12-14,"Midlands","Pfizer",70,74,24,0
2020-12-14,"Midlands","Pfizer",75,79,0,0
2020-12-14,"Midlands","Pfizer",80,120,395,0
2020-12-14,"Midlands",NA,NA,NA,0,0
2020-12-14,"North East and Yorkshire","Pfizer",15,19,0,0
2020-12-14,"North East and Yorkshire","Pfizer",20,24,28,0
2020-12-14,"North East and Yorkshire","Pfizer",25,29,60,0
2020-12-14,"North East and Yorkshire","Pfizer",30,34,64,0
2020-12-14,"North East and Yorkshire","Pfizer",35,39,84,0
2020-12-14,"North East and Yorkshire","Pfizer",40,44,98,0
2020-12-14,"North East and Yorkshire","Pfizer",45,49,108,0
2020-12-14,"North East and Yorkshire","Pfizer",50,54,116,0
2020-12-14,"North East and Yorkshire","Pfizer",55,59,120,0
2020-12-14,"North East and Yorkshire","Pfizer",60,64,74,0
2020-12-14,"North East and Yorkshire","Pfizer",65,69,30,0
2020-12-14,"North East and Yorkshire","Pfizer",70,74,10,0
2020-12-14,"North East and Yorkshire","Pfizer",75,79,0,0
2020-12-14,"North East and Yorkshire","Pfizer",80,120,367,0
2020-12-14,"North East and Yorkshire",NA,NA,NA,0,0
2020-12-14,"North West","Pfizer",15,19,13,0
2020-12-14,"North West","Pfizer",20,24,41,0
2020-12-14,"North West","Pfizer",25,29,141,0
2020-12-14,"North West","Pfizer",30,34,161,0
2020-12-14,"North West","Pfizer",35,39,161,0
2020-12-14,"North West","Pfizer",40,44,163,0
2020-12-14,"North West","Pfizer",45,49,211,0
2020-12-14,"North West","Pfizer",50,54,253,0
2020-12-14,"North West","Pfizer",55,59,220,0
2020-12-14,"North West","Pfizer",60,64,142,0
2020-12-14,"North West","Pfizer",65,69,52,0
2020-12-14,"North West","Pfizer",70,74,30,0
2020-12-14,"North West","Pfizer",75,79,22,0
2020-12-14,"North West","Pfizer",80,120,464,0
2020-12-14,"North West",NA,NA,NA,0,0
2020-12-14,"Northern Ireland",NA,NA,NA,1828,0
2020-12-14,"Scotland","Pfizer",16,19,29,0
2020-12-14,"Scotland","Pfizer",20,24,293,0
2020-12-14,"Scotland","Pfizer",25,29,534,0
2020-12-14,"Scotland","Pfizer",30,34,516,0
2020-12-14,"Scotland","Pfizer",35,39,530,0
2020-12-14,"Scotland","Pfizer",40,44,554,0
2020-12-14,"Scotland","Pfizer",45,49,650,0
2020-12-14,"Scotland","Pfizer",50,54,778,0
2020-12-14,"Scotland","Pfizer",55,59,813,0
2020-12-14,"Scotland","Pfizer",60,64,486,0
2020-12-14,"Scotland","Pfizer",65,69,145,0
2020-12-14,"Scotland","Pfizer",70,74,59,0
2020-12-14,"Scotland","Pfizer",75,79,53,0
2020-12-14,"Scotland","Pfizer",80,120,255,0
2020-12-14,"South East","Pfizer",15,19,14,0
2020-12-14,"South East","Pfizer",20,24,74,0
2020-12-14,"South East","Pfizer",25,29,128,0
2020-12-14,"South East","Pfizer",30,34,138,0
2020-12-14,"South East","Pfizer",35,39,120,0
2020-12-14,"South East","Pfizer",40,44,161,0
2020-12-14,"South East","Pfizer",45,49,180,0
2020-12-14,"South East","Pfizer",50,54,209,0
2020-12-14,"South East","Pfizer",55,59,210,0
2020-12-14,"South East","Pfizer",60,64,127,0
2020-12-14,"South East","Pfizer",65,69,69,0
2020-12-14,"South East","Pfizer",70,74,29,0
2020-12-14,"South East","Pfizer",75,79,16,0
2020-12-14,"South East","Pfizer",80,120,320,0
2020-12-14,"South East",NA,NA,NA,0,0
2020-12-14,"South West","Pfizer",15,19,14,0
2020-12-14,"South West","Pfizer",20,24,43,0
2020-12-14,"South West","Pfizer",25,29,64,0
2020-12-14,"South West","Pfizer",30,34,89,0
2020-12-14,"South West","Pfizer",35,39,100,0
2020-12-14,"South West","Pfizer",40,44,94,0
2020-12-14,"South West","Pfizer",45,49,98,0
