"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2021-05-02","15_64",15,64,"south_east",2,4,"roche_s"
"2021-05-06","15_64",15,64,"south_east",118,143,"roche_s"
"2021-05-09","15_64",15,64,"south_east",106,134,"roche_s"
"2021-05-14","15_64",15,64,"south_east",185,237,"roche_s"
"2021-05-21","15_64",15,64,"south_east",204,256,"roche_s"
"2021-05-23","15_64",15,64,"south_east",6,6,"roche_s"
"2021-05-28","15_64",15,64,"south_east",185,236,"roche_s"
"2021-05-30","15_64",15,64,"south_east",8,9,"roche_s"
"2021-06-04","15_64",15,64,"south_east",107,124,"roche_s"
"2021-06-06","15_64",15,64,"south_east",109,127,"roche_s"
"2021-06-11","15_64",15,64,"south_east",212,236,"roche_s"
"2021-06-13","15_64",15,64,"south_east",22,22,"roche_s"
"2021-06-18","15_64",15,64,"south_east",169,183,"roche_s"
"2021-06-20","15_64",15,64,"south_east",3,4,"roche_s"
"2021-06-21","15_64",15,64,"south_east",3,3,"roche_s"
"2021-06-25","15_64",15,64,"south_east",247,257,"roche_s"
"2021-06-28","15_64",15,64,"south_east",1,1,"roche_s"
"2021-07-02","15_64",15,64,"south_east",190,206,"roche_s"
"2021-07-05","15_64",15,64,"south_east",4,4,"roche_s"
"2021-07-08","15_64",15,64,"south_east",32,32,"roche_s"
"2021-07-11","15_64",15,64,"south_east",2,2,"roche_s"
"2021-07-12","15_64",15,64,"south_east",199,207,"roche_s"
"2021-07-14","15_64",15,64,"south_east",217,220,"roche_s"
"2021-07-22","15_64",15,64,"south_east",216,228,"roche_s"
"2021-07-26","15_64",15,64,"south_east",8,8,"roche_s"
"2020-08-27","65_119",65,119,"south_east",1,3,"roche_s"
"2020-08-28","65_119",65,119,"south_east",0,5,"roche_s"
"2020-09-06","65_119",65,119,"south_east",0,2,"roche_s"
"2020-09-09","65_119",65,119,"south_east",0,2,"roche_s"
"2020-09-11","65_119",65,119,"south_east",0,4,"roche_s"
"2020-09-13","65_119",65,119,"south_east",0,1,"roche_s"
"2020-09-18","65_119",65,119,"south_east",0,113,"roche_s"
"2020-09-25","65_119",65,119,"south_east",1,5,"roche_s"
"2020-10-02","65_119",65,119,"south_east",0,1,"roche_s"
"2020-10-07","65_119",65,119,"south_east",0,1,"roche_s"
"2020-10-09","65_119",65,119,"south_east",0,11,"roche_s"
"2020-10-14","65_119",65,119,"south_east",2,106,"roche_s"
"2020-10-15","65_119",65,119,"south_east",1,22,"roche_s"
"2020-10-21","65_119",65,119,"south_east",0,2,"roche_s"
"2020-10-22","65_119",65,119,"south_east",0,3,"roche_s"
"2020-10-23","65_119",65,119,"south_east",0,1,"roche_s"
"2020-10-29","65_119",65,119,"south_east",1,36,"roche_s"
"2020-11-01","65_119",65,119,"south_east",1,10,"roche_s"
"2020-11-06","65_119",65,119,"south_east",0,13,"roche_s"
"2020-11-07","65_119",65,119,"south_east",0,3,"roche_s"
"2020-11-09","65_119",65,119,"south_east",0,40,"roche_s"
"2020-11-13","65_119",65,119,"south_east",0,37,"roche_s"
"2020-11-15","65_119",65,119,"south_east",1,3,"roche_s"
"2020-11-16","65_119",65,119,"south_east",0,1,"roche_s"
"2020-11-20","65_119",65,119,"south_east",2,46,"roche_s"
"2020-11-22","65_119",65,119,"south_east",0,5,"roche_s"
"2020-11-23","65_119",65,119,"south_east",0,4,"roche_s"
"2020-11-27","65_119",65,119,"south_east",0,1,"roche_s"
"2020-11-28","65_119",65,119,"south_east",0,12,"roche_s"
"2020-11-29","65_119",65,119,"south_east",0,11,"roche_s"
"2020-11-30","65_119",65,119,"south_east",0,14,"roche_s"
"2020-12-04","65_119",65,119,"south_east",0,12,"roche_s"
"2020-12-06","65_119",65,119,"south_east",0,23,"roche_s"
"2020-12-11","65_119",65,119,"south_east",1,42,"roche_s"
"2020-12-18","65_119",65,119,"south_east",2,29,"roche_s"
"2020-12-31","65_119",65,119,"south_east",0,1,"roche_s"
"2021-01-04","65_119",65,119,"south_east",2,37,"roche_s"
"2021-01-08","65_119",65,119,"south_east",0,2,"roche_s"
"2021-01-09","65_119",65,119,"south_east",0,11,"roche_s"
"2021-01-10","65_119",65,119,"south_east",1,13,"roche_s"
"2021-01-15","65_119",65,119,"south_east",2,28,"roche_s"
"2021-01-16","65_119",65,119,"south_east",0,1,"roche_s"
"2021-01-22","65_119",65,119,"south_east",5,35,"roche_s"
"2021-01-24","65_119",65,119,"south_east",0,1,"roche_s"
"2021-01-25","65_119",65,119,"south_east",1,2,"roche_s"
"2021-02-01","65_119",65,119,"south_east",6,25,"roche_s"
"2021-02-05","65_119",65,119,"south_east",4,50,"roche_s"
"2021-02-08","65_119",65,119,"south_east",0,5,"roche_s"
"2021-02-12","65_119",65,119,"south_east",9,48,"roche_s"
"2021-02-13","65_119",65,119,"south_east",0,1,"roche_s"
"2021-02-14","65_119",65,119,"south_east",1,1,"roche_s"
"2021-02-19","65_119",65,119,"south_east",12,32,"roche_s"
"2021-02-21","65_119",65,119,"south_east",1,3,"roche_s"
"2021-02-26","65_119",65,119,"south_east",12,23,"roche_s"
"2021-02-28","65_119",65,119,"south_east",1,1,"roche_s"
"2021-03-05","65_119",65,119,"south_east",42,46,"roche_s"
"2021-03-07","65_119",65,119,"south_east",1,1,"roche_s"
"2021-03-08","65_119",65,119,"south_east",5,5,"roche_s"
"2021-03-12","65_119",65,119,"south_east",44,47,"roche_s"
"2021-03-19","65_119",65,119,"south_east",28,30,"roche_s"
"2021-03-26","65_119",65,119,"south_east",3,3,"roche_s"
"2021-03-27","65_119",65,119,"south_east",2,2,"roche_s"
"2021-03-29","65_119",65,119,"south_east",45,46,"roche_s"
"2021-03-30","65_119",65,119,"south_east",2,2,"roche_s"
"2021-04-02","65_119",65,119,"south_east",36,37,"roche_s"
"2021-04-09","65_119",65,119,"south_east",29,30,"roche_s"
"2021-04-16","65_119",65,119,"south_east",15,16,"roche_s"
"2021-04-17","65_119",65,119,"south_east",13,13,"roche_s"
"2021-04-19","65_119",65,119,"south_east",4,4,"roche_s"
"2021-04-23","65_119",65,119,"south_east",35,35,"roche_s"
"2021-04-30","65_119",65,119,"south_east",15,15,"roche_s"
"2021-05-02","65_119",65,119,"south_east",1,1,"roche_s"
"2021-05-06","65_119",65,119,"south_east",25,25,"roche_s"
"2021-05-09","65_119",65,119,"south_east",16,16,"roche_s"
"2021-05-14","65_119",65,119,"south_east",31,31,"roche_s"
"2021-05-21","65_119",65,119,"south_east",39,39,"roche_s"
"2021-05-28","65_119",65,119,"south_east",48,48,"roche_s"
"2021-05-30","65_119",65,119,"south_east",3,3,"roche_s"
"2021-06-04","65_119",65,119,"south_east",20,20,"roche_s"
"2021-06-06","65_119",65,119,"south_east",26,26,"roche_s"
"2021-06-11","65_119",65,119,"south_east",40,40,"roche_s"
"2021-06-13","65_119",65,119,"south_east",2,2,"roche_s"
"2021-06-18","65_119",65,119,"south_east",35,35,"roche_s"
"2021-06-25","65_119",65,119,"south_east",35,35,"roche_s"
"2021-06-27","65_119",65,119,"south_east",1,1,"roche_s"
"2021-07-02","65_119",65,119,"south_east",45,46,"roche_s"
"2021-07-08","65_119",65,119,"south_east",3,3,"roche_s"
"2021-07-12","65_119",65,119,"south_east",42,42,"roche_s"
"2021-07-14","65_119",65,119,"south_east",40,40,"roche_s"
"2021-07-22","65_119",65,119,"south_east",37,37,"roche_s"
"2020-09-03","15_64",15,64,"south_west",0,15,"roche_s"
"2020-09-09","15_64",15,64,"south_west",20,572,"roche_s"
"2020-09-11","15_64",15,64,"south_west",15,283,"roche_s"
"2020-09-18","15_64",15,64,"south_west",2,70,"roche_s"
"2020-10-02","15_64",15,64,"south_west",3,19,"roche_s"
"2020-10-03","15_64",15,64,"south_west",0,3,"roche_s"
"2020-10-09","15_64",15,64,"south_west",28,589,"roche_s"
"2020-10-10","15_64",15,64,"south_west",4,99,"roche_s"
"2020-10-11","15_64",15,64,"south_west",10,160,"roche_s"
"2020-10-14","15_64",15,64,"south_west",2,11,"roche_s"
"2020-10-15","15_64",15,64,"south_west",1,1,"roche_s"
"2020-10-29","15_64",15,64,"south_west",13,224,"roche_s"
"2020-11-02","15_64",15,64,"south_west",0,1,"roche_s"
"2020-11-06","15_64",15,64,"south_west",8,182,"roche_s"
"2020-11-13","15_64",15,64,"south_west",8,244,"roche_s"
"2020-11-16","15_64",15,64,"south_west",0,6,"roche_s"
"2020-11-20","15_64",15,64,"south_west",15,193,"roche_s"
"2020-11-23","15_64",15,64,"south_west",0,6,"roche_s"
"2020-11-27","15_64",15,64,"south_west",16,226,"roche_s"
"2020-11-29","15_64",15,64,"south_west",0,3,"roche_s"
"2020-11-30","15_64",15,64,"south_west",0,1,"roche_s"
"2020-12-04","15_64",15,64,"south_west",8,193,"roche_s"
"2020-12-06","15_64",15,64,"south_west",0,2,"roche_s"
"2020-12-07","15_64",15,64,"south_west",2,14,"roche_s"
"2020-12-11","15_64",15,64,"south_west",14,227,"roche_s"
"2020-12-18","15_64",15,64,"south_west",15,226,"roche_s"
"2020-12-31","15_64",15,64,"south_west",19,212,"roche_s"
"2021-01-03","15_64",15,64,"south_west",1,1,"roche_s"
"2021-01-08","15_64",15,64,"south_west",18,228,"roche_s"
"2021-01-09","15_64",15,64,"south_west",0,7,"roche_s"
"2021-01-15","15_64",15,64,"south_west",9,211,"roche_s"
"2021-01-18","15_64",15,64,"south_west",1,1,"roche_s"
"2021-01-22","15_64",15,64,"south_west",24,226,"roche_s"
"2021-01-25","15_64",15,64,"south_west",1,1,"roche_s"
"2021-02-01","15_64",15,64,"south_west",53,281,"roche_s"
"2021-02-05","15_64",15,64,"south_west",45,241,"roche_s"
"2021-02-12","15_64",15,64,"south_west",46,226,"roche_s"
"2021-02-19","15_64",15,64,"south_west",37,184,"roche_s"
"2021-02-22","15_64",15,64,"south_west",0,2,"roche_s"
"2021-02-26","15_64",15,64,"south_west",55,246,"roche_s"
"2021-03-01","15_64",15,64,"south_west",3,7,"roche_s"
"2021-03-05","15_64",15,64,"south_west",54,230,"roche_s"
"2021-03-12","15_64",15,64,"south_west",85,249,"roche_s"
"2021-03-13","15_64",15,64,"south_west",1,1,"roche_s"
"2021-03-19","15_64",15,64,"south_west",86,218,"roche_s"
"2021-03-21","15_64",15,64,"south_west",1,1,"roche_s"
"2021-03-26","15_64",15,64,"south_west",115,236,"roche_s"
"2021-03-27","15_64",15,64,"south_west",0,2,"roche_s"
"2021-03-30","15_64",15,64,"south_west",12,17,"roche_s"
"2021-04-02","15_64",15,64,"south_west",109,189,"roche_s"
"2021-04-09","15_64",15,64,"south_west",148,229,"roche_s"
"2021-04-16","15_64",15,64,"south_west",144,227,"roche_s"
"2021-04-17","15_64",15,64,"south_west",4,5,"roche_s"
"2021-04-23","15_64",15,64,"south_west",162,243,"roche_s"
"2021-04-24","15_64",15,64,"south_west",3,3,"roche_s"
"2021-04-30","15_64",15,64,"south_west",179,260,"roche_s"
"2021-05-02","15_64",15,64,"south_west",1,1,"roche_s"
"2021-05-03","15_64",15,64,"south_west",2,3,"roche_s"
"2021-05-06","15_64",15,64,"south_west",151,217,"roche_s"
"2021-05-14","15_64",15,64,"south_west",178,241,"roche_s"
"2021-05-21","15_64",15,64,"south_west",167,219,"roche_s"
"2021-05-24","15_64",15,64,"south_west",1,1,"roche_s"
"2021-05-28","15_64",15,64,"south_west",203,250,"roche_s"
"2021-05-30","15_64",15,64,"south_west",2,2,"roche_s"
"2021-05-31","15_64",15,64,"south_west",9,11,"roche_s"
"2021-06-04","15_64",15,64,"south_west",139,172,"roche_s"
"2021-06-07","15_64",15,64,"south_west",4,4,"roche_s"
"2021-06-11","15_64",15,64,"south_west",202,231,"roche_s"
"2021-06-18","15_64",15,64,"south_west",221,245,"roche_s"
"2021-06-21","15_64",15,64,"south_west",1,1,"roche_s"
"2021-06-25","15_64",15,64,"south_west",199,212,"roche_s"
"2021-07-02","15_64",15,64,"south_west",220,227,"roche_s"
"2021-07-08","15_64",15,64,"south_west",192,199,"roche_s"
"2021-07-12","15_64",15,64,"south_west",5,5,"roche_s"
"2021-07-14","15_64",15,64,"south_west",168,171,"roche_s"
"2021-07-22","15_64",15,64,"south_west",186,194,"roche_s"
"2021-07-26","15_64",15,64,"south_west",1,2,"roche_s"
"2020-09-03","65_119",65,119,"south_west",0,9,"roche_s"
"2020-09-09","65_119",65,119,"south_west",2,80,"roche_s"
"2020-09-11","65_119",65,119,"south_west",1,57,"roche_s"
"2020-09-18","65_119",65,119,"south_west",0,17,"roche_s"
"2020-10-02","65_119",65,119,"south_west",0,1,"roche_s"
"2020-10-09","65_119",65,119,"south_west",3,86,"roche_s"
"2020-10-10","65_119",65,119,"south_west",1,6,"roche_s"
"2020-10-11","65_119",65,119,"south_west",0,11,"roche_s"
"2020-10-29","65_119",65,119,"south_west",1,47,"roche_s"
"2020-11-06","65_119",65,119,"south_west",1,19,"roche_s"
"2020-11-13","65_119",65,119,"south_west",0,41,"roche_s"
"2020-11-16","65_119",65,119,"south_west",0,4,"roche_s"
"2020-11-20","65_119",65,119,"south_west",1,24,"roche_s"
"2020-11-23","65_119",65,119,"south_west",0,1,"roche_s"
"2020-11-27","65_119",65,119,"south_west",1,40,"roche_s"
"2020-12-04","65_119",65,119,"south_west",0,26,"roche_s"
"2020-12-11","65_119",65,119,"south_west",0,51,"roche_s"
"2020-12-18","65_119",65,119,"south_west",1,49,"roche_s"
"2020-12-31","65_119",65,119,"south_west",1,50,"roche_s"
"2021-01-08","65_119",65,119,"south_west",0,33,"roche_s"
"2021-01-15","65_119",65,119,"south_west",5,52,"roche_s"
"2021-01-22","65_119",65,119,"south_west",5,50,"roche_s"
"2021-01-25","65_119",65,119,"south_west",0,1,"roche_s"
"2021-02-01","65_119",65,119,"south_west",2,30,"roche_s"
"2021-02-05","65_119",65,119,"south_west",4,32,"roche_s"
"2021-02-12","65_119",65,119,"south_west",7,30,"roche_s"
"2021-02-19","65_119",65,119,"south_west",14,43,"roche_s"
"2021-02-22","65_119",65,119,"south_west",0,1,"roche_s"
"2021-02-26","65_119",65,119,"south_west",27,38,"roche_s"
"2021-03-01","65_119",65,119,"south_west",1,2,"roche_s"
"2021-03-05","65_119",65,119,"south_west",36,43,"roche_s"
"2021-03-12","65_119",65,119,"south_west",28,33,"roche_s"
"2021-03-19","65_119",65,119,"south_west",36,36,"roche_s"
"2021-03-26","65_119",65,119,"south_west",34,34,"roche_s"
"2021-03-30","65_119",65,119,"south_west",2,2,"roche_s"
"2021-04-02","65_119",65,119,"south_west",35,35,"roche_s"
"2021-04-09","65_119",65,119,"south_west",30,31,"roche_s"
"2021-04-16","65_119",65,119,"south_west",35,35,"roche_s"
"2021-04-23","65_119",65,119,"south_west",27,27,"roche_s"
"2021-04-30","65_119",65,119,"south_west",29,30,"roche_s"
"2021-05-03","65_119",65,119,"south_west",1,1,"roche_s"
"2021-05-06","65_119",65,119,"south_west",36,36,"roche_s"
"2021-05-14","65_119",65,119,"south_west",40,41,"roche_s"
"2021-05-21","65_119",65,119,"south_west",33,34,"roche_s"
"2021-05-28","65_119",65,119,"south_west",33,33,"roche_s"
"2021-06-04","65_119",65,119,"south_west",55,55,"roche_s"
"2021-06-07","65_119",65,119,"south_west",1,1,"roche_s"
"2021-06-11","65_119",65,119,"south_west",52,52,"roche_s"
"2021-06-18","65_119",65,119,"south_west",37,37,"roche_s"
"2021-06-25","65_119",65,119,"south_west",31,32,"roche_s"
"2021-06-28","65_119",65,119,"south_west",1,1,"roche_s"
"2021-07-02","65_119",65,119,"south_west",39,39,"roche_s"
"2021-07-08","65_119",65,119,"south_west",31,31,"roche_s"
"2021-07-12","65_119",65,119,"south_west",1,1,"roche_s"
"2021-07-14","65_119",65,119,"south_west",47,47,"roche_s"
"2021-07-22","65_119",65,119,"south_west",42,43,"roche_s"
"2020-10-09","15_64",15,64,"wales",0,1,"roche_s"
"2020-12-31","15_64",15,64,"wales",0,1,"roche_s"
"2021-02-05","15_64",15,64,"wales",0,1,"roche_s"
"2021-02-26","15_64",15,64,"wales",1,1,"roche_s"
"2021-03-15","15_64",15,64,"wales",1,2,"roche_s"
"2021-03-26","15_64",15,64,"wales",1,2,"roche_s"
"2021-06-14","15_64",15,64,"wales",1,1,"roche_s"
"2021-07-08","15_64",15,64,"wales",1,1,"roche_s"
"2020-11-02","65_119",65,119,"wales",1,2,"roche_s"
"2021-02-26","65_119",65,119,"wales",0,1,"roche_s"
"2021-07-08","65_119",65,119,"wales",1,1,"roche_s"
"2020-07-30","0_39",0,39,"scotland",42,1095,"abbott"
"2020-07-30","40_59",40,59,"scotland",35,1166,"abbott"
"2020-07-30","60_120",60,120,"scotland",11,463,"abbott"
"2020-08-06","0_39",0,39,"scotland",40,1108,"abbott"
"2020-08-06","40_59",40,59,"scotland",38,1167,"abbott"
"2020-08-06","60_120",60,120,"scotland",13,468,"abbott"
"2020-08-13","0_39",0,39,"scotland",36,979,"abbott"
"2020-08-13","40_59",40,59,"scotland",32,1049,"abbott"
"2020-08-13","60_120",60,120,"scotland",12,466,"abbott"
"2020-08-20","0_39",0,39,"scotland",35,937,"abbott"
"2020-08-20","40_59",40,59,"scotland",27,1065,"abbott"
"2020-08-20","60_120",60,120,"scotland",14,490,"abbott"
"2020-08-27","0_39",0,39,"scotland",35,915,"abbott"
"2020-08-27","40_59",40,59,"scotland",24,1057,"abbott"
"2020-08-27","60_120",60,120,"scotland",14,522,"abbott"
"2020-09-03","0_39",0,39,"scotland",23,945,"abbott"
"2020-09-03","40_59",40,59,"scotland",20,1150,"abbott"
"2020-09-03","60_120",60,120,"scotland",17,575,"abbott"
"2020-09-10","0_39",0,39,"scotland",23,934,"abbott"
"2020-09-10","40_59",40,59,"scotland",26,1199,"abbott"
"2020-09-10","60_120",60,120,"scotland",16,592,"abbott"
"2020-09-17","0_39",0,39,"scotland",22,933,"abbott"
"2020-09-17","40_59",40,59,"scotland",29,1217,"abbott"
"2020-09-17","60_120",60,120,"scotland",16,577,"abbott"
"2020-09-24","0_39",0,39,"scotland",23,945,"abbott"
"2020-09-24","40_59",40,59,"scotland",31,1212,"abbott"
"2020-09-24","60_120",60,120,"scotland",14,569,"abbott"
"2020-10-01","0_39",0,39,"scotland",21,915,"abbott"
"2020-10-01","40_59",40,59,"scotland",35,1223,"abbott"
"2020-10-01","60_120",60,120,"scotland",16,586,"abbott"
"2020-10-08","0_39",0,39,"scotland",22,859,"abbott"
"2020-10-08","40_59",40,59,"scotland",36,1134,"abbott"
"2020-10-08","60_120",60,120,"scotland",17,556,"abbott"
"2020-10-15","0_39",0,39,"scotland",20,865,"euro_immun"
"2020-10-15","40_59",40,59,"scotland",27,1080,"euro_immun"
"2020-10-15","60_120",60,120,"scotland",16,551,"euro_immun"
"2020-11-19","0_39",0,39,"scotland",43,809,"euro_immun"
"2020-11-19","40_59",40,59,"scotland",48,1070,"euro_immun"
"2020-11-19","60_120",60,120,"scotland",21,621,"euro_immun"
"2020-11-26","0_39",0,39,"scotland",37,806,"euro_immun"
"2020-11-26","40_59",40,59,"scotland",46,1089,"euro_immun"
"2020-11-26","60_120",60,120,"scotland",21,604,"euro_immun"
"2020-12-03","0_39",0,39,"scotland",36,823,"euro_immun"
"2020-12-03","40_59",40,59,"scotland",49,1101,"euro_immun"
"2020-12-03","60_120",60,120,"scotland",16,576,"euro_immun"
"2020-12-10","0_39",0,39,"scotland",31,796,"euro_immun"
"2020-12-10","40_59",40,59,"scotland",48,1120,"euro_immun"
"2020-12-10","60_120",60,120,"scotland",12,583,"euro_immun"
"2020-12-17","0_39",0,39,"scotland",26,749,"euro_immun"
"2020-12-17","40_59",40,59,"scotland",45,1125,"euro_immun"
"2020-12-17","60_120",60,120,"scotland",12,625,"euro_immun"
"2020-12-24","0_39",0,39,"scotland",32,773,"euro_immun"
"2020-12-24","40_59",40,59,"scotland",43,1126,"euro_immun"
"2020-12-24","60_120",60,120,"scotland",16,599,"euro_immun"
"2020-12-31","0_39",0,39,"scotland",44,789,"euro_immun"
"2020-12-31","40_59",40,59,"scotland",46,1147,"euro_immun"
"2020-12-31","60_120",60,120,"scotland",16,563,"euro_immun"
"2021-01-07","0_39",0,39,"scotland",56,800,"euro_immun"
"2021-01-07","40_59",40,59,"scotland",49,1151,"euro_immun"
"2021-01-07","60_120",60,120,"scotland",21,548,"euro_immun"
"2021-01-14","0_39",0,39,"scotland",74,839,"euro_immun"
"2021-01-14","40_59",40,59,"scotland",59,1136,"euro_immun"
"2021-01-14","60_120",60,120,"scotland",22,524,"euro_immun"
"2021-01-21","0_39",0,39,"scotland",89,849,"euro_immun"
"2021-01-21","40_59",40,59,"scotland",83,1173,"euro_immun"
"2021-01-21","60_120",60,120,"scotland",23,476,"euro_immun"
"2021-01-28","0_39",0,39,"scotland",112,867,"euro_immun"
"2021-01-28","40_59",40,59,"scotland",121,1174,"euro_immun"
"2021-01-28","60_120",60,120,"scotland",22,458,"euro_immun"
"2021-02-04","0_39",0,39,"scotland",129,881,"euro_immun"
"2021-02-04","40_59",40,59,"scotland",144,1148,"euro_immun"
"2021-02-04","60_120",60,120,"scotland",30,468,"euro_immun"
"2021-02-11","0_39",0,39,"scotland",152,889,"euro_immun"
"2021-02-11","40_59",40,59,"scotland",172,1146,"euro_immun"
"2021-02-11","60_120",60,120,"scotland",34,462,"euro_immun"
"2021-02-18","0_39",0,39,"scotland",172,882,"euro_immun"
"2021-02-18","40_59",40,59,"scotland",183,1133,"euro_immun"
"2021-02-18","60_120",60,120,"scotland",46,483,"euro_immun"
"2021-02-25","0_39",0,39,"scotland",172,870,"euro_immun"
"2021-02-25","40_59",40,59,"scotland",196,1105,"euro_immun"
"2021-02-25","60_120",60,120,"scotland",80,520,"euro_immun"
"2021-03-04","0_39",0,39,"scotland",186,870,"euro_immun"
"2021-03-04","40_59",40,59,"scotland",198,1071,"euro_immun"
"2021-03-04","60_120",60,120,"scotland",124,552,"euro_immun"
"2021-03-11","0_39",0,39,"scotland",193,887,"euro_immun"
"2021-03-11","40_59",40,59,"scotland",192,1051,"euro_immun"
"2021-03-11","60_120",60,120,"scotland",167,554,"euro_immun"
"2021-03-18","0_39",0,39,"scotland",193,881,"euro_immun"
"2021-03-18","40_59",40,59,"scotland",210,1041,"euro_immun"
"2021-03-18","60_120",60,120,"scotland",223,570,"euro_immun"
"2021-03-25","0_39",0,39,"scotland",203,896,"euro_immun"
"2021-03-25","40_59",40,59,"scotland",232,1035,"euro_immun"
"2021-03-25","60_120",60,120,"scotland",279,560,"euro_immun"
"2021-04-01","0_39",0,39,"scotland",238,975,"euro_immun"
"2021-04-01","40_59",40,59,"scotland",258,990,"euro_immun"
"2021-04-01","60_120",60,120,"scotland",310,527,"euro_immun"
"2021-04-08","0_39",0,39,"scotland",239,974,"euro_immun"
"2021-04-08","40_59",40,59,"scotland",293,994,"euro_immun"
"2021-04-08","60_120",60,120,"scotland",347,525,"euro_immun"
"2021-04-15","0_39",0,39,"scotland",235,933,"euro_immun"
"2021-04-15","40_59",40,59,"scotland",361,1022,"euro_immun"
"2021-04-15","60_120",60,120,"scotland",393,538,"euro_immun"
"2021-04-22","0_39",0,39,"scotland",269,938,"euro_immun"
"2021-04-22","40_59",40,59,"scotland",428,1018,"euro_immun"
"2021-04-22","60_120",60,120,"scotland",418,537,"euro_immun"
